1.90628171593005	20.9804070022679	2.67108624545959
3.51515151652636	26.8119622813819	1.86492609118771
5.43252314378693	51.7543190030583	2.702770933759
7.58708342898879	82.6720513637424	6.15336032599807
9.62601519908875	111.613943994327	9.47059303959559
11.420391323726	118.721266082495	11.4220813134397
13.8660728656989	188.449035043893	22.9401449920028
15.3825212301884	231.731286373667	34.4004139148354
17.5812294803177	199.279990968243	27.7529169566847
20.1764996636126	304.261685013301	68.1656945388048
23.7089930521379	292.374674475749	44.2522416379709
29.1891575288118	371.270405418116	47.8478893757433
34.3192231659846	368.926993068484	92.5099159930154
39.2251349899626	573.051405859407	141.340515594113
44.179661231775	1025.18478014084	171.104496179389
